type,tool_wear,target,power,diference_temperature
L,193,0,48688.0,-10.800000000000011
L,33,0,66838.0,-11.100000000000023
L,101,0,57669.299999999996,-9.899999999999977
M,150,0,68055.9,-10.800000000000011
L,59,0,53498.200000000004,-11.5
M,75,0,68894.40000000001,-11.800000000000011
L,160,0,83461.40000000001,-9.5
M,197,0,54927.0,-10.699999999999989
L,40,1,68486.40000000001,-8.099999999999966
M,130,0,79245.0,-10.800000000000011
H,26,0,63018.9,-9.5
M,46,0,62534.700000000004,-11.100000000000023
L,48,0,60648.0,-9.300000000000011
L,111,0,46913.6,-11.099999999999966
M,151,1,96048.0,-10.600000000000023
L,130,0,82399.0,-9.200000000000045
L,26,0,43848.8,-9.299999999999955
L,3,0,62878.00000000001,-11.399999999999977
M,25,0,58855.5,-11.0
L,53,1,60560.5,-7.800000000000011
L,2,0,52548.9,-10.400000000000034
L,63,0,63661.99999999999,-9.199999999999989
L,80,0,51811.200000000004,-9.699999999999989
H,104,0,74610.5,-11.299999999999955
L,144,0,55510.4,-11.0
M,215,0,42041.5,-9.199999999999989
L,216,0,48129.9,-9.099999999999966
M,131,0,48952.799999999996,-9.699999999999989
L,8,0,69618.0,-9.600000000000023
L,49,0,48968.4,-9.0
H,19,0,59064.799999999996,-10.600000000000023
M,44,0,63203.100000000006,-8.899999999999977
L,194,0,72109.8,-8.600000000000023
M,201,0,60006.3,-7.7000000000000455
L,44,0,47182.2,-9.5
L,74,0,54208.2,-11.800000000000011
L,85,0,52941.3,-11.199999999999989
M,209,0,62848.5,-9.0
L,60,0,68307.8,-10.300000000000011
L,93,0,56817.2,-10.5
L,18,0,47253.0,-9.800000000000011
L,97,0,65945.1,-11.300000000000011
L,83,0,57185.4,-10.0
L,104,0,57547.7,-9.299999999999955
L,21,0,67936.5,-10.900000000000034
M,95,0,56363.5,-9.5
M,113,0,70725.2,-10.0
L,232,0,62749.8,-9.5
H,180,0,67451.7,-10.800000000000011
L,62,0,85540.0,-9.0
M,59,0,75036.0,-8.899999999999977
M,3,0,59648.399999999994,-11.100000000000023
M,54,0,57828.8,-10.900000000000034
L,196,0,68992.0,-9.0
L,141,0,49528.200000000004,-8.900000000000034
L,32,0,36254.4,-10.0
L,68,0,62573.6,-11.100000000000023
M,167,0,71904.2,-9.400000000000034
L,54,0,70527.59999999999,-8.900000000000034
L,86,0,77095.4,-10.300000000000011
L,97,0,45509.4,-10.800000000000011
L,102,0,53514.799999999996,-11.199999999999989
L,113,0,64320.799999999996,-9.5
L,77,0,69684.8,-11.100000000000023
L,162,0,63192.1,-10.800000000000011
H,143,0,73360.8,-9.299999999999955
L,163,0,82972.8,-9.599999999999966
M,149,0,61135.1,-9.400000000000034
M,56,0,66475.5,-10.899999999999977
H,99,0,60825.600000000006,-10.699999999999989
L,190,0,72025.2,-9.399999999999977
L,94,0,61578.7,-8.600000000000023
M,63,0,70092.8,-10.199999999999989
L,193,0,57304.00000000001,-9.399999999999977
M,157,0,47152.2,-9.399999999999977
L,48,0,75146.8,-8.899999999999977
M,87,0,58102.200000000004,-11.099999999999966
L,162,0,73308.0,-10.100000000000023
L,130,0,52535.8,-8.300000000000011
L,140,0,64843.200000000004,-9.699999999999989
L,106,0,62053.9,-9.600000000000023
L,89,0,75618.3,-9.899999999999977
M,190,0,56803.200000000004,-10.100000000000023
M,135,0,65268.0,-9.800000000000011
M,148,0,53526.9,-10.400000000000034
H,102,0,66033.8,-10.899999999999977
L,31,0,70662.4,-11.099999999999966
L,175,0,52841.600000000006,-11.600000000000023
L,126,0,54604.0,-9.5
M,37,0,64558.799999999996,-9.199999999999989
L,53,0,58812.6,-8.899999999999977
M,71,0,41601.6,-9.300000000000011
H,114,0,74267.5,-8.300000000000011
M,86,0,53035.2,-9.399999999999977
L,235,1,46835.0,-8.800000000000011
M,95,0,75403.2,-9.5
L,38,0,57260.0,-8.099999999999966
L,40,0,45708.3,-11.100000000000023
M,45,0,46590.799999999996,-10.599999999999966
L,31,0,56616.8,-10.0
M,98,0,41980.0,-11.300000000000011
M,163,0,77282.09999999999,-10.5
L,8,0,69173.09999999999,-9.800000000000011
L,227,0,60769.5,-10.899999999999977
M,180,0,62809.2,-10.700000000000045
L,196,0,60298.200000000004,-9.5
L,134,1,69616.7,-7.800000000000011
L,219,0,67775.40000000001,-9.599999999999966
L,14,0,67042.4,-9.200000000000045
L,178,0,62540.799999999996,-10.5
H,97,0,61549.200000000004,-11.100000000000023
H,95,0,38029.0,-10.399999999999977
H,169,0,70834.0,-11.400000000000034
L,119,0,76840.8,-11.0
L,68,0,71208.8,-10.300000000000011
L,126,0,59178.799999999996,-10.699999999999989
L,23,0,68907.8,-11.600000000000023
L,25,0,40231.8,-10.899999999999977
M,210,0,56776.200000000004,-11.0
H,88,0,62231.2,-11.300000000000011
M,22,0,49878.0,-10.800000000000011
L,10,0,60195.3,-9.0
L,114,0,68161.7,-9.399999999999977
M,200,0,55979.6,-11.300000000000011
L,134,0,60472.600000000006,-9.400000000000034
L,174,0,52235.00000000001,-9.5
M,194,0,66943.8,-10.399999999999977
L,110,0,70297.40000000001,-9.600000000000023
L,186,0,55130.6,-10.100000000000023
M,219,0,44298.9,-11.0
L,140,0,74857.8,-8.900000000000034
L,29,0,58020.3,-7.800000000000011
L,179,0,56265.3,-11.300000000000011
L,21,0,49608.0,-11.099999999999966
L,132,0,60547.2,-11.099999999999966
L,164,0,55671.0,-10.900000000000034
L,157,0,56839.8,-10.099999999999966
L,21,0,33566.1,-9.199999999999989
L,59,0,61986.100000000006,-9.100000000000023
H,53,0,60345.0,-11.399999999999977
L,9,1,68933.90000000001,-8.199999999999989
L,70,0,65512.2,-11.899999999999977
L,155,0,59792.200000000004,-11.300000000000011
M,129,0,71966.2,-11.599999999999966
M,14,0,60060.0,-9.0
L,97,0,56936.7,-9.400000000000034
H,97,0,42503.600000000006,-11.300000000000011
M,194,0,60246.899999999994,-9.800000000000011
L,145,0,54862.5,-11.199999999999989
H,91,0,52896.5,-11.100000000000023
L,176,0,59052.0,-9.100000000000023
L,11,0,56324.8,-10.199999999999989
M,116,0,46443.6,-11.099999999999966
L,20,0,35834.4,-8.400000000000034
L,14,0,57779.100000000006,-8.399999999999977
L,193,0,57414.5,-8.600000000000023
M,33,0,64869.6,-9.199999999999989
M,46,0,41808.399999999994,-10.599999999999966
M,104,0,69037.8,-9.299999999999955
M,133,0,68714.8,-9.400000000000034
L,193,0,70988.8,-9.099999999999966
M,192,1,59667.3,-8.300000000000011
M,151,0,63910.0,-11.199999999999989
M,194,0,52520.399999999994,-11.399999999999977
L,170,0,70990.0,-9.5
M,129,0,60531.299999999996,-9.399999999999977
L,188,0,41478.6,-9.600000000000023
L,64,0,51069.200000000004,-7.699999999999989
L,199,0,53071.2,-10.0
M,74,0,38639.3,-9.300000000000011
L,15,0,59706.600000000006,-10.699999999999989
L,197,0,70143.40000000001,-9.699999999999989
M,226,0,67989.59999999999,-10.800000000000011
H,54,0,55722.0,-11.0
L,15,0,69043.0,-10.599999999999966
L,189,0,47184.299999999996,-11.300000000000011
L,158,0,43443.600000000006,-9.700000000000045
H,204,0,39608.5,-11.5
L,108,0,62522.0,-7.699999999999989
M,64,0,42533.4,-9.900000000000034
H,23,0,48098.399999999994,-11.5
L,148,0,49245.0,-9.099999999999966
L,133,0,48444.4,-8.600000000000023
L,22,0,45834.799999999996,-11.0
L,107,0,59598.0,-11.0
M,163,0,44464.8,-11.200000000000045
H,61,0,68306.40000000001,-11.399999999999977
M,13,0,61074.6,-9.800000000000011
L,78,0,69510.7,-11.199999999999989
M,90,0,56581.200000000004,-8.799999999999955
L,76,0,64738.8,-8.799999999999955
L,135,0,82128.8,-8.800000000000011
L,129,0,71126.40000000001,-9.600000000000023
L,8,0,56580.600000000006,-9.0
L,69,0,47528.100000000006,-9.300000000000011
M,91,0,51570.6,-10.299999999999955
M,158,0,65282.8,-11.300000000000011
M,182,0,57545.600000000006,-10.899999999999977
L,42,0,68196.2,-9.0
L,48,0,57325.200000000004,-8.800000000000011
L,0,0,52959.2,-9.300000000000011
L,92,0,55946.8,-10.899999999999977
L,14,0,45631.8,-10.100000000000023
H,160,0,56205.99999999999,-12.0
L,121,0,74294.6,-9.600000000000023
L,56,0,65080.2,-10.0
L,179,0,67170.4,-10.800000000000011
L,154,0,44936.5,-8.800000000000011
H,112,0,66845.0,-9.099999999999966
L,215,0,57697.200000000004,-9.0
L,65,0,70807.2,-10.699999999999989
M,17,0,48084.299999999996,-11.099999999999966
L,94,0,67021.5,-12.0
M,30,0,65787.5,-9.300000000000011
L,100,0,80515.59999999999,-9.399999999999977
M,82,0,78957.0,-11.400000000000034
L,95,0,39090.5,-10.100000000000023
L,204,0,70468.40000000001,-10.699999999999989
M,37,0,66836.0,-9.700000000000045
M,203,0,45849.0,-12.0
M,6,1,61110.5,-7.899999999999977
L,9,0,44341.8,-7.900000000000034
L,122,0,76165.6,-11.100000000000023
L,167,0,46230.0,-11.099999999999966
L,26,0,80368.2,-9.600000000000023
L,89,0,60453.4,-10.800000000000011
L,85,0,54024.3,-9.600000000000023
L,120,0,51115.49999999999,-8.0
H,246,1,75911.8,-9.599999999999966
L,90,0,39379.2,-10.100000000000023
M,0,0,53395.2,-10.199999999999989
L,176,0,65402.4,-8.900000000000034
L,66,0,63898.0,-8.5
H,83,0,55182.4,-9.300000000000011
L,142,0,73988.8,-10.5
M,166,0,60489.5,-9.300000000000011
L,178,0,55224.0,-11.5
L,209,0,64670.799999999996,-10.899999999999977
L,201,0,48916.399999999994,-9.5
L,156,0,66303.0,-10.5
L,214,0,69137.0,-9.800000000000011
M,187,0,69584.7,-10.5
M,191,0,64944.0,-9.800000000000011
M,204,1,82680.0,-11.400000000000034
L,2,0,75171.8,-9.0
L,36,0,71376.0,-8.400000000000034
L,80,0,65281.5,-10.900000000000034
L,128,0,53392.5,-10.199999999999989
L,121,0,49825.6,-9.099999999999966
L,0,0,62512.799999999996,-9.399999999999977
H,152,0,55611.0,-8.199999999999989
L,195,0,54344.399999999994,-9.5
L,110,0,72575.3,-11.099999999999966
L,199,0,54756.4,-9.899999999999977
L,106,0,61243.6,-10.900000000000034
L,41,0,55886.600000000006,-11.299999999999955
L,83,0,69535.8,-9.300000000000011
L,21,0,54705.0,-11.0
M,70,0,55687.1,-11.0
M,23,0,40440.0,-9.300000000000011
M,232,1,39633.299999999996,-11.0
L,17,0,71806.09999999999,-11.5
L,169,0,54655.4,-11.100000000000023
L,193,0,57280.4,-10.800000000000011
H,37,0,62928.00000000001,-10.100000000000023
M,128,0,45353.399999999994,-9.300000000000011
L,90,0,46696.0,-11.5
L,49,0,60583.9,-10.899999999999977
L,185,0,72186.0,-11.300000000000011
L,122,0,49440.0,-9.400000000000034
L,171,0,67575.0,-9.5
M,144,0,58845.6,-8.899999999999977
L,109,0,55936.399999999994,-9.599999999999966
M,59,0,65868.0,-9.0
H,180,0,38908.8,-9.300000000000011
L,66,0,75472.8,-9.699999999999989
L,60,0,62622.0,-9.600000000000023
M,25,0,44288.799999999996,-9.099999999999966
M,228,0,54356.600000000006,-9.699999999999989
L,137,0,54627.700000000004,-9.0
L,182,0,51531.200000000004,-8.200000000000045
L,228,0,54076.799999999996,-9.5
L,80,0,67012.09999999999,-10.5
M,125,0,73142.09999999999,-9.399999999999977
M,80,0,62789.5,-11.200000000000045
L,212,0,62785.799999999996,-10.800000000000011
M,181,0,60885.0,-9.800000000000011
M,39,0,40134.6,-11.800000000000011
L,7,0,60006.7,-9.100000000000023
M,80,0,59292.0,-9.100000000000023
L,126,0,59885.799999999996,-11.099999999999966
M,86,0,64539.8,-10.399999999999977
L,132,0,49362.0,-9.199999999999989
L,215,0,53923.2,-9.5
M,173,0,62116.0,-10.800000000000011
L,71,0,64577.99999999999,-10.0
M,118,0,65103.6,-10.5
L,99,0,68688.59999999999,-11.300000000000011
L,121,0,63525.6,-8.600000000000023
M,80,0,50790.0,-8.800000000000011
M,139,0,53923.5,-9.5
M,76,0,64144.50000000001,-9.0
M,130,0,71104.8,-10.300000000000011
H,0,0,58152.899999999994,-10.799999999999955
M,212,0,70279.2,-9.800000000000011
L,13,0,58906.9,-10.0
L,86,0,66111.5,-10.800000000000011
L,69,0,57922.3,-11.0
L,87,0,55897.1,-11.100000000000023
L,95,0,54164.799999999996,-9.700000000000045
M,141,0,61217.4,-8.399999999999977
L,204,0,71295.0,-10.899999999999977
H,84,0,65206.5,-9.900000000000034
M,64,0,73556.59999999999,-8.5
L,166,0,68732.5,-9.5
M,15,0,47034.6,-10.199999999999989
L,79,0,75076.1,-9.300000000000011
L,114,0,56360.4,-11.300000000000011
M,94,0,63092.4,-9.099999999999966
M,106,0,63075.0,-9.900000000000034
L,146,0,67584.4,-10.400000000000034
M,40,0,63812.99999999999,-9.300000000000011
L,20,0,68911.0,-8.800000000000011
H,120,0,65966.09999999999,-11.300000000000011
L,53,0,73124.0,-8.800000000000011
M,124,0,60900.0,-9.199999999999989
L,80,0,54326.7,-9.300000000000011
M,84,0,56456.399999999994,-11.399999999999977
M,17,0,48347.200000000004,-10.0
M,120,0,50910.0,-9.199999999999989
L,58,0,62265.9,-11.400000000000034
M,121,0,62225.4,-9.200000000000045
L,190,0,57204.0,-11.100000000000023
M,206,0,64238.4,-10.5
H,196,0,59808.0,-10.899999999999977
H,26,0,41127.8,-10.900000000000034
L,50,0,51195.49999999999,-11.100000000000023
L,187,0,70991.7,-9.400000000000034
M,6,0,52154.100000000006,-9.900000000000034
H,162,0,58487.0,-10.800000000000011
L,157,0,57096.9,-11.300000000000011
L,162,0,47927.4,-11.200000000000045
H,132,0,56019.6,-9.899999999999977
M,111,1,64589.4,-8.399999999999977
L,89,0,62333.7,-10.199999999999989
M,103,0,60338.4,-10.800000000000011
H,187,0,58438.4,-8.600000000000023
L,107,0,59251.0,-8.699999999999989
L,48,0,66489.2,-9.899999999999977
L,7,0,71794.8,-11.100000000000023
M,93,0,62156.49999999999,-10.699999999999989
L,64,0,67509.8,-11.399999999999977
L,189,0,71893.5,-10.5
M,182,0,68029.5,-9.399999999999977
H,53,0,51947.99999999999,-9.699999999999989
M,61,1,74146.8,-7.7000000000000455
L,147,0,54829.9,-10.800000000000011
M,201,0,72861.09999999999,-10.5
H,74,0,58104.0,-7.7999999999999545
M,88,0,53263.8,-11.5
L,5,0,63452.399999999994,-10.199999999999989
L,66,0,48734.399999999994,-10.900000000000034
M,80,0,58413.600000000006,-10.899999999999977
L,83,0,61465.5,-9.300000000000011
H,111,0,61767.299999999996,-9.5
M,96,0,62310.00000000001,-8.899999999999977
L,24,0,72679.1,-8.5
L,89,0,45849.0,-10.399999999999977
H,39,0,56375.0,-10.899999999999977
M,35,0,63046.8,-9.5
L,10,0,57831.8,-10.900000000000034
L,152,0,56496.00000000001,-9.5
L,90,0,49570.8,-10.699999999999989
L,170,0,44958.200000000004,-10.0
M,94,0,37100.4,-7.599999999999966
L,76,0,54304.399999999994,-11.099999999999966
M,130,0,65110.0,-9.199999999999989
L,48,0,69261.2,-7.800000000000011
L,69,0,55651.2,-11.099999999999966
M,130,0,53748.1,-10.100000000000023
M,163,0,54322.0,-8.400000000000034
H,0,0,73412.6,-9.400000000000034
L,174,0,49190.4,-11.5
H,81,1,32806.4,-9.5
L,97,0,65396.700000000004,-9.800000000000011
L,152,0,64357.4,-8.800000000000011
L,21,0,54279.5,-11.400000000000034
L,133,0,65653.4,-10.300000000000011
L,181,0,69216.0,-11.200000000000045
L,76,0,66880.0,-9.100000000000023
L,59,0,61734.4,-9.899999999999977
L,26,0,72036.0,-11.399999999999977
M,96,0,59441.6,-9.399999999999977
L,158,0,74097.6,-9.599999999999966
L,66,0,77375.2,-10.700000000000045
M,155,0,44180.0,-11.299999999999955
L,50,0,39930.1,-7.899999999999977
M,127,0,56722.6,-11.200000000000045
M,57,0,51807.100000000006,-10.899999999999977
L,15,0,41768.0,-9.699999999999989
L,207,1,72980.59999999999,-10.5
M,178,0,36641.299999999996,-9.899999999999977
L,179,0,56465.5,-10.800000000000011
M,0,0,53366.4,-10.800000000000011
M,104,0,61339.700000000004,-11.300000000000011
M,62,0,56479.399999999994,-9.0
H,78,0,65618.0,-9.300000000000011
M,143,0,71131.5,-11.600000000000023
L,157,0,58466.7,-11.5
L,52,0,60060.0,-9.5
L,187,0,76256.09999999999,-9.0
L,117,0,56797.7,-10.199999999999989
M,55,0,53040.0,-10.400000000000034
L,197,0,55584.0,-9.900000000000034
M,190,0,61056.0,-10.600000000000023
M,81,0,48722.4,-8.599999999999966
L,69,0,54336.200000000004,-8.100000000000023
L,13,0,48253.4,-10.699999999999989
H,153,0,69405.59999999999,-11.400000000000034
M,115,0,68967.8,-10.900000000000034
L,213,0,66222.6,-8.300000000000011
M,52,0,51834.0,-11.0
L,244,0,51883.0,-11.199999999999989
M,76,0,63034.200000000004,-11.200000000000045
L,92,0,79230.0,-9.400000000000034
L,48,0,55924.5,-9.800000000000011
L,60,0,55978.299999999996,-11.199999999999989
L,202,0,56319.200000000004,-9.699999999999989
M,33,0,65329.5,-10.199999999999989
L,197,0,54343.8,-10.700000000000045
M,14,0,56356.0,-9.199999999999989
L,112,0,80586.0,-11.0
M,149,0,58170.200000000004,-9.600000000000023
H,82,0,50141.5,-9.5
L,137,0,55125.0,-9.600000000000023
L,147,0,79417.8,-9.800000000000011
H,78,0,75762.5,-9.5
L,152,0,65298.2,-10.900000000000034
M,20,0,61375.99999999999,-11.399999999999977
L,43,0,49564.9,-11.199999999999989
H,184,0,57142.8,-10.800000000000011
M,28,0,44145.0,-9.5
M,171,0,64448.0,-11.199999999999989
M,34,0,68061.0,-11.0
L,183,0,43489.5,-11.5
L,124,0,53040.200000000004,-9.400000000000034
M,134,0,83057.8,-11.5
L,41,0,54240.200000000004,-9.700000000000045
L,175,0,64399.4,-11.300000000000011
M,189,0,44173.2,-10.900000000000034
L,77,0,57505.4,-10.899999999999977
L,84,0,79439.3,-10.900000000000034
L,88,0,57526.6,-9.699999999999989
L,44,0,52679.700000000004,-10.899999999999977
M,171,0,58238.799999999996,-8.900000000000034
L,81,0,62913.00000000001,-9.400000000000034
L,174,0,42792.3,-9.399999999999977
M,92,0,63670.399999999994,-9.5
L,21,0,39938.700000000004,-9.399999999999977
L,89,0,55242.0,-9.199999999999989
L,144,0,73017.0,-9.400000000000034
L,11,0,60249.6,-9.200000000000045
L,157,0,58450.5,-11.400000000000034
L,168,0,64395.00000000001,-10.899999999999977
L,90,1,76537.8,-8.5
M,90,0,67545.0,-9.699999999999989
L,119,0,62546.399999999994,-9.300000000000011
L,187,0,65512.2,-11.199999999999989
L,116,0,56187.700000000004,-11.399999999999977
L,102,0,56443.5,-9.900000000000034
M,17,0,67206.0,-9.0
L,33,0,71255.8,-9.5
L,84,0,48585.799999999996,-10.100000000000023
L,56,0,49522.5,-9.699999999999989
M,69,0,66792.59999999999,-10.099999999999966
L,16,0,61090.0,-10.899999999999977
M,75,0,47628.0,-10.0
L,15,0,59763.5,-11.100000000000023
M,7,0,69644.59999999999,-9.099999999999966
L,115,0,53539.8,-7.900000000000034
L,65,0,58204.8,-9.099999999999966
M,215,0,53673.4,-8.899999999999977
L,185,0,66216.0,-9.300000000000011
L,39,0,64537.2,-11.199999999999989
H,161,0,56406.00000000001,-8.899999999999977
M,193,0,61295.0,-11.199999999999989
M,196,0,62347.2,-10.699999999999989
H,64,0,43387.2,-9.5
L,47,0,72756.0,-9.100000000000023
H,76,0,72416.4,-10.199999999999989
L,31,0,55176.899999999994,-10.0
M,137,0,57379.2,-9.200000000000045
L,27,0,71107.5,-11.199999999999989
L,183,0,69478.5,-10.700000000000045
L,31,0,51463.2,-9.5
H,61,0,54639.799999999996,-8.699999999999989
L,4,0,64266.4,-11.0
L,43,0,61511.600000000006,-10.900000000000034
H,175,0,73136.2,-11.199999999999989
L,151,0,65660.4,-8.800000000000011
L,140,0,56134.399999999994,-11.099999999999966
L,25,0,61527.600000000006,-9.300000000000011
L,110,0,64189.600000000006,-9.800000000000011
L,3,0,66500.0,-11.100000000000023
L,119,0,59832.00000000001,-11.0
L,45,0,64576.9,-11.100000000000023
L,129,0,56627.99999999999,-9.0
M,109,0,42904.8,-8.699999999999989
L,237,0,56267.2,-9.599999999999966
L,204,0,37766.4,-9.699999999999989
L,116,0,39738.6,-9.799999999999955
H,158,0,46256.8,-11.300000000000011
L,169,0,66929.5,-11.0
M,0,0,74078.4,-9.5
L,142,0,37024.200000000004,-11.199999999999989
L,13,0,68597.1,-9.800000000000011
M,186,0,68005.0,-11.5
L,78,0,56375.7,-8.900000000000034
L,153,0,53820.8,-11.900000000000034
M,178,0,51156.0,-11.300000000000011
M,121,0,59987.4,-9.399999999999977
L,122,0,52948.0,-11.399999999999977
L,185,0,56901.5,-9.300000000000011
L,100,0,68161.5,-9.599999999999966
M,115,0,56107.99999999999,-9.600000000000023
L,111,0,68932.5,-11.100000000000023
L,92,0,68810.7,-11.299999999999955
L,112,0,49086.0,-8.599999999999966
M,177,0,71435.6,-8.899999999999977
L,49,0,60054.399999999994,-9.5
L,115,0,65936.2,-11.100000000000023
L,170,0,46628.4,-10.599999999999966
L,178,0,46759.6,-11.399999999999977
L,163,0,75904.0,-9.700000000000045
L,110,1,77755.2,-8.399999999999977
M,124,0,58781.99999999999,-11.700000000000045
M,170,0,57607.200000000004,-10.800000000000011
M,106,0,60838.799999999996,-9.400000000000034
M,69,0,69019.5,-10.599999999999966
L,179,0,62334.2,-8.899999999999977
L,188,0,66947.5,-8.699999999999989
L,160,0,60967.2,-10.899999999999977
L,109,0,53834.5,-11.300000000000011
L,95,0,54029.5,-9.399999999999977
L,205,0,63133.0,-8.600000000000023
M,190,0,55835.5,-9.300000000000011
L,108,1,78706.0,-8.399999999999977
L,101,0,61045.8,-10.299999999999955
M,105,0,62745.0,-10.699999999999989
M,17,0,46176.0,-9.600000000000023
M,108,0,50251.0,-9.599999999999966
L,67,0,46896.6,-11.0
L,160,0,73447.8,-8.5
M,116,0,47114.4,-8.600000000000023
L,48,0,48591.1,-9.5
M,48,0,60040.0,-9.199999999999989
M,167,0,64323.6,-11.300000000000011
L,110,0,51683.4,-9.0
M,83,0,49105.7,-8.899999999999977
L,73,0,56362.4,-11.0
L,70,0,64468.0,-11.099999999999966
M,20,0,60561.6,-9.700000000000045
L,152,0,51119.0,-7.800000000000011
L,57,0,60439.50000000001,-10.099999999999966
L,204,0,65693.8,-11.100000000000023
L,118,0,75794.1,-9.5
M,36,0,68728.0,-9.599999999999966
L,54,0,60322.49999999999,-9.399999999999977
L,5,0,74001.2,-10.399999999999977
L,193,0,60494.2,-10.0
M,84,0,56392.0,-9.900000000000034
L,28,0,63782.399999999994,-8.899999999999977
L,35,0,67849.6,-9.0
L,65,0,55463.8,-11.0
L,188,0,65429.0,-9.199999999999989
M,44,0,53373.2,-11.199999999999989
M,186,0,47548.8,-10.900000000000034
H,210,1,64122.299999999996,-9.399999999999977
H,69,0,63816.6,-9.5
H,158,0,58064.00000000001,-9.199999999999989
L,5,0,54075.6,-11.599999999999966
L,56,0,55344.3,-9.299999999999955
L,91,0,75431.3,-10.599999999999966
L,192,0,38773.0,-9.5
L,157,0,58627.2,-9.5
L,57,0,57833.99999999999,-9.199999999999989
L,57,0,54282.00000000001,-9.399999999999977
L,70,0,70082.5,-9.899999999999977
